,Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Item_Outlet_Sales,Set,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
12084,FDR40,9.1,0.008032868,1,OUT035,16,0,1,,test,0,1,0,0
12085,DRG25,10.5,0.019157444,3,OUT017,13,0,1,,test,0,1,0,0
12086,FDT10,16.7,0.062032774,1,OUT035,16,0,1,,test,0,1,0,0
12087,FDY32,7.605,0.129133491,3,OUT013,33,2,0,,test,0,1,0,0
12088,FDN50,16.85,0.026514812,1,OUT035,16,0,1,,test,0,1,0,0
12089,FDZ35,9.6,0.039006737,2,OUT019,35,0,2,,test,1,0,0,0
12090,NCP54,15.35,0.035220955,2,OUT045,18,0,1,,test,0,1,0,0
12091,NCD07,9.1,0.055418261,2,OUT035,16,0,1,,test,0,1,0,0
12092,FDS02,10.195,0.0,4,OUT018,11,1,0,,test,0,0,1,0
12093,DRN59,15.0,0.064402907,1,OUT018,11,1,0,,test,0,0,1,0
12094,DRB24,8.785,0.020560102,3,OUT013,33,2,0,,test,0,1,0,0
12095,FDP37,15.6,0.142412955,2,OUT027,35,1,0,,test,0,0,0,1
12096,DRB01,7.39,0.082574393,4,OUT018,11,1,0,,test,0,0,1,0
12097,FDR47,17.85,0.087468656,4,OUT046,23,0,2,,test,0,1,0,0
12098,NCM31,6.095,0.135906494,2,OUT010,22,0,0,,test,1,0,0,0
12099,NCF06,6.235,0.020100543,4,OUT027,35,1,0,,test,0,0,0,1
12100,NCV17,18.85,0.016029548,2,OUT027,35,1,0,,test,0,0,0,1
12101,FDS10,19.2,0.035240292,3,OUT049,21,1,2,,test,0,1,0,0
12102,FDN52,9.395,0.131545005,1,OUT035,16,0,1,,test,0,1,0,0
12103,FDZ48,17.75,0.075896411,2,OUT013,33,2,0,,test,0,1,0,0
12104,FDJ48,11.3,0.056522558,4,OUT049,21,1,2,,test,0,1,0,0
12105,DRB13,6.115,0.0,4,OUT027,35,1,0,,test,0,0,0,1
12106,FDV59,13.35,0.048298704,4,OUT017,13,0,1,,test,0,1,0,0
12107,FDL32,15.7,0.122443776,2,OUT035,16,0,1,,test,0,1,0,0
12108,FDZ12,9.17,0.102959345,2,OUT035,16,0,1,,test,0,1,0,0
12109,NCR06,12.5,0.006732389,1,OUT027,35,1,0,,test,0,0,0,1
12110,FDP51,13.85,0.085757338,2,OUT017,13,0,1,,test,0,1,0,0
12111,FDY22,16.5,0.159587755,3,OUT013,33,2,0,,test,0,1,0,0
12112,FDZ38,17.6,0.008013458,3,OUT049,21,1,2,,test,0,1,0,0
12113,NCO54,19.5,0.014271592,1,OUT035,16,0,1,,test,0,1,0,0
12114,FDR23,15.85,0.081772054,3,OUT035,16,0,1,,test,0,1,0,0
12115,FDM38,5.885,0.092915543,1,OUT049,21,1,2,,test,0,1,0,0
12116,FDS25,6.885,0.139892043,2,OUT013,33,2,0,,test,0,1,0,0
12117,FDZ22,9.395,0.045232223,1,OUT013,33,2,0,,test,0,1,0,0
12118,FDZ20,16.1,0.060067062,4,OUT019,35,0,2,,test,1,0,0,0
12119,FDD45,8.615,0.194576935,2,OUT010,22,0,0,,test,1,0,0,0
12120,FDN03,9.8,0.015113426,4,OUT049,21,1,2,,test,0,1,0,0
12121,NCW30,5.21,0.011009897,4,OUT046,23,0,2,,test,0,1,0,0
12122,FDY24,4.88,0.132846758,1,OUT027,35,1,0,,test,0,0,0,1
12123,FDJ26,15.3,0.148412909,4,OUT019,35,0,2,,test,1,0,0,0
12124,FDM15,11.8,0.0,3,OUT049,21,1,2,,test,0,1,0,0
12125,NCW54,7.5,0.095946376,1,OUT027,35,1,0,,test,0,0,0,1
12126,FDA23,9.8,0.047282735,2,OUT045,18,0,1,,test,0,1,0,0
12127,FDA39,6.32,0.0,1,OUT019,35,0,2,,test,1,0,0,0
12128,FDZ12,9.17,0.103561308,3,OUT017,13,0,1,,test,0,1,0,0
12129,NCB42,11.8,0.008561176,2,OUT046,23,0,2,,test,0,1,0,0
12130,FDL16,12.85,0.168452861,1,OUT046,23,0,2,,test,0,1,0,0
12131,FDO24,11.1,0.0,3,OUT019,35,0,2,,test,1,0,0,0
12132,NCP42,8.51,0.016110716,4,OUT046,23,0,2,,test,0,1,0,0
12133,FDR19,13.5,0.160371305,3,OUT018,11,1,0,,test,0,0,1,0
12134,DRL01,19.5,0.077328827,4,OUT045,18,0,1,,test,0,1,0,0
12135,FDV37,13.0,0.083513874,4,OUT046,23,0,2,,test,0,1,0,0
12136,FDI41,18.5,0.104205322,3,OUT010,22,0,0,,test,1,0,0,0
12137,FDF58,13.3,0.009596051,1,OUT049,21,1,2,,test,0,1,0,0
12138,NCF43,8.51,0.052157514,2,OUT018,11,1,0,,test,0,0,1,0
12139,FDN02,16.5,0.073942531,4,OUT049,21,1,2,,test,0,1,0,0
12140,NCP41,16.6,0.01620764,2,OUT035,16,0,1,,test,0,1,0,0
12141,NCY17,18.2,0.162306339,1,OUT027,35,1,0,,test,0,0,0,1
12142,FDL58,5.78,0.073790004,4,OUT027,35,1,0,,test,0,0,0,1
12143,NCA30,19.0,0.128707428,4,OUT027,35,1,0,,test,0,0,0,1
12144,FDE46,18.6,0.015833933,3,OUT018,11,1,0,,test,0,0,1,0
12145,FDY38,13.6,0.119153896,4,OUT035,16,0,1,,test,0,1,0,0
12146,NCH29,5.51,0.034306863,2,OUT027,35,1,0,,test,0,0,0,1
12147,FDO20,12.85,0.152436318,4,OUT045,18,0,1,,test,0,1,0,0
12148,FDP44,16.5,0.080038295,2,OUT018,11,1,0,,test,0,0,1,0
12149,FDM02,12.5,0.073377993,1,OUT027,35,1,0,,test,0,0,0,1
12150,FDJ14,10.3,0.049828008,1,OUT027,35,1,0,,test,0,0,0,1
12151,FDH04,6.115,0.019036024,1,OUT010,22,0,0,,test,1,0,0,0
12152,DRK23,8.395,0.071976647,4,OUT046,23,0,2,,test,0,1,0,0
12153,NCW05,20.25,0.148072602,2,OUT046,23,0,2,,test,0,1,0,0
12154,FDF12,8.235,0.082556008,3,OUT049,21,1,2,,test,0,1,0,0
12155,FDL51,20.7,0.08315126,4,OUT019,35,0,2,,test,1,0,0,0
12156,FDN03,9.8,0.015151435,4,OUT018,11,1,0,,test,0,0,1,0
12157,DRJ37,10.8,0.061196379,3,OUT049,21,1,2,,test,0,1,0,0
12158,FDM12,16.7,0.122415631,4,OUT019,35,0,2,,test,1,0,0,0
12159,FDA16,6.695,0.03401083,4,OUT045,18,0,1,,test,0,1,0,0
12160,NCB07,19.2,0.077945963,4,OUT017,13,0,1,,test,0,1,0,0
12161,NCI17,8.645,0.251114535,2,OUT019,35,0,2,,test,1,0,0,0
12162,FDR51,9.035,0.173469718,3,OUT046,23,0,2,,test,0,1,0,0
12163,FDJ55,12.8,0.023578675,4,OUT045,18,0,1,,test,0,1,0,0
12164,NCZ17,12.15,0.079365542,1,OUT013,33,2,0,,test,0,1,0,0
12165,FDU25,12.35,0.026659058,1,OUT013,33,2,0,,test,0,1,0,0
12166,NCG18,15.3,0.023024502,2,OUT045,18,0,1,,test,0,1,0,0
12167,DRM11,6.57,0.066443294,4,OUT017,13,0,1,,test,0,1,0,0
12168,FDH16,10.5,0.052545408,1,OUT035,16,0,1,,test,0,1,0,0
12169,FDZ04,9.31,0.038109707,1,OUT018,11,1,0,,test,0,0,1,0
12170,NCX53,20.1,0.0,3,OUT035,16,0,1,,test,0,1,0,0
12171,FDX38,10.5,0.0,1,OUT027,35,1,0,,test,0,0,0,1
12172,FDX09,9.0,0.06524927,3,OUT046,23,0,2,,test,0,1,0,0
12173,NCW05,20.25,0.148675787,2,OUT018,11,1,0,,test,0,0,1,0
12174,NCS41,12.85,0.053746315,3,OUT017,13,0,1,,test,0,1,0,0
12175,FDI26,5.94,0.034886739,3,OUT046,23,0,2,,test,0,1,0,0
12176,NCZ41,19.85,0.064109274,2,OUT027,35,1,0,,test,0,0,0,1
12177,NCK06,5.03,0.008646528,2,OUT046,23,0,2,,test,0,1,0,0
12178,FDX23,6.445,0.029547979,2,OUT027,35,1,0,,test,0,0,0,1
12179,NCA42,6.965,0.028548583,3,OUT046,23,0,2,,test,0,1,0,0
12180,FDC20,10.65,0.024008733,1,OUT049,21,1,2,,test,0,1,0,0
12181,DRC49,8.67,0.065703142,3,OUT018,11,1,0,,test,0,0,1,0
12182,FDX01,10.1,0.024144227,2,OUT013,33,2,0,,test,0,1,0,0
12183,FDC08,19.0,0.103659792,4,OUT045,18,0,1,,test,0,1,0,0
12184,FDC02,21.35,0.069211765,4,OUT017,13,0,1,,test,0,1,0,0
12185,FDK10,5.785,0.040440709,3,OUT045,18,0,1,,test,0,1,0,0
12186,DRC24,17.85,0.024800623,3,OUT013,33,2,0,,test,0,1,0,0
12187,FDW16,17.35,0.072616027,1,OUT019,35,0,2,,test,1,0,0,0
12188,NCU06,17.6,0.074710165,4,OUT018,11,1,0,,test,0,0,1,0
12189,DRA59,8.27,0.128187372,3,OUT045,18,0,1,,test,0,1,0,0
12190,FDR24,17.35,0.110045184,1,OUT019,35,0,2,,test,1,0,0,0
12191,DRL35,15.7,0.0,1,OUT018,11,1,0,,test,0,0,1,0
12192,FDA49,19.7,0.064867738,1,OUT013,33,2,0,,test,0,1,0,0
12193,NCC55,10.695,0.063763137,1,OUT046,23,0,2,,test,0,1,0,0
12194,DRD24,13.85,0.053918218,3,OUT019,35,0,2,,test,1,0,0,0
12195,NCE55,8.92,0.130130499,3,OUT049,21,1,2,,test,0,1,0,0
12196,FDT33,7.81,0.0,3,OUT045,18,0,1,,test,0,1,0,0
12197,NCT53,5.4,0.048076217,3,OUT013,33,2,0,,test,0,1,0,0
12198,FDS26,20.35,0.08946922,4,OUT046,23,0,2,,test,0,1,0,0
12199,FDL22,16.85,0.036538413,1,OUT018,11,1,0,,test,0,0,1,0
12200,FDP44,16.5,0.080164468,2,OUT017,13,0,1,,test,0,1,0,0
12201,FDC52,11.15,0.008313629,3,OUT018,11,1,0,,test,0,0,1,0
12202,FDI53,8.895,0.230389434,3,OUT010,22,0,0,,test,1,0,0,0
12203,FDZ23,17.75,0.0675028,4,OUT046,23,0,2,,test,0,1,0,0
12204,NCT18,14.6,0.059355717,3,OUT013,33,2,0,,test,0,1,0,0
12205,FDR13,9.895,0.028720832,2,OUT046,23,0,2,,test,0,1,0,0
12206,FDB09,16.25,0.096069291,2,OUT010,22,0,0,,test,1,0,0,0
12207,FDZ60,20.5,0.119262481,2,OUT013,33,2,0,,test,0,1,0,0
12208,FDB11,16.0,0.06084803,4,OUT046,23,0,2,,test,0,1,0,0
12209,FDC10,9.8,0.073174546,2,OUT018,11,1,0,,test,0,0,1,0
12210,FDW56,7.68,0.070886876,4,OUT035,16,0,1,,test,0,1,0,0
12211,FDK14,6.98,0.0,1,OUT027,35,1,0,,test,0,0,0,1
12212,DRE27,11.85,0.132028116,2,OUT027,35,1,0,,test,0,0,0,1
12213,FDA38,5.44,0.025624044,4,OUT017,13,0,1,,test,0,1,0,0
12214,FDT11,5.94,0.029431935,4,OUT045,18,0,1,,test,0,1,0,0
12215,FDP15,15.2,0.083926694,4,OUT035,16,0,1,,test,0,1,0,0
12216,FDV27,7.97,0.039982468,1,OUT035,16,0,1,,test,0,1,0,0
12217,FDS36,8.38,0.046660286,2,OUT027,35,1,0,,test,0,0,0,1
12218,FDY40,15.5,0.085419332,1,OUT027,35,1,0,,test,0,0,0,1
12219,NCF19,13.0,0.035163317,1,OUT049,21,1,2,,test,0,1,0,0
12220,FDF53,20.75,0.083776121,3,OUT045,18,0,1,,test,0,1,0,0
12221,FDS14,7.285,0.04972193,3,OUT027,35,1,0,,test,0,0,0,1
12222,FDE56,17.25,0.159195426,1,OUT046,23,0,2,,test,0,1,0,0
12223,FDZ19,6.425,0.093437228,3,OUT035,16,0,1,,test,0,1,0,0
12224,FDZ46,7.485,0.069066197,2,OUT013,33,2,0,,test,0,1,0,0
12225,FDR16,5.845,0.105018002,4,OUT046,23,0,2,,test,0,1,0,0
12226,FDG29,17.6,0.056521229,1,OUT018,11,1,0,,test,0,0,1,0
12227,NCE30,16.0,0.09969679,4,OUT017,13,0,1,,test,0,1,0,0
12228,FDZ40,8.935,0.040182749,1,OUT046,23,0,2,,test,0,1,0,0
12229,FDG58,10.695,0.087134714,3,OUT018,11,1,0,,test,0,0,1,0
12230,DRH03,17.25,0.035035139,2,OUT013,33,2,0,,test,0,1,0,0
12231,FDZ47,20.7,0.079457285,2,OUT045,18,0,1,,test,0,1,0,0
12232,FDV04,7.825,0.150626333,3,OUT018,11,1,0,,test,0,0,1,0
12233,FDZ10,17.85,0.044644617,2,OUT018,11,1,0,,test,0,0,1,0
12234,FDG46,8.63,0.033095808,2,OUT017,13,0,1,,test,0,1,0,0
12235,NCF07,9.0,0.032087477,2,OUT045,18,0,1,,test,0,1,0,0
12236,FDY44,14.15,0.024399944,4,OUT035,16,0,1,,test,0,1,0,0
12237,FDB21,7.475,0.148397009,4,OUT013,33,2,0,,test,0,1,0,0
12238,FDS20,8.85,0.053856727,3,OUT035,16,0,1,,test,0,1,0,0
12239,FDS49,9.0,0.07946888,1,OUT049,21,1,2,,test,0,1,0,0
12240,FDX55,15.1,0.054938563,4,OUT027,35,1,0,,test,0,0,0,1
12241,NCQ02,12.6,0.007486838,4,OUT018,11,1,0,,test,0,0,1,0
12242,FDR25,17.0,0.139405824,4,OUT013,33,2,0,,test,0,1,0,0
12243,DRG39,14.15,0.042266539,1,OUT045,18,0,1,,test,0,1,0,0
12244,FDB46,10.5,0.093763866,4,OUT046,23,0,2,,test,0,1,0,0
12245,NCC30,16.6,0.027691544,3,OUT018,11,1,0,,test,0,0,1,0
12246,FDE58,18.5,0.052058877,2,OUT035,16,0,1,,test,0,1,0,0
12247,FDC05,13.1,0.172959058,4,OUT019,35,0,2,,test,1,0,0,0
12248,FDY15,18.25,0.170828047,3,OUT046,23,0,2,,test,0,1,0,0
12249,FDG14,9.0,0.050500713,3,OUT046,23,0,2,,test,0,1,0,0
12250,FDL08,10.8,0.0,4,OUT049,21,1,2,,test,0,1,0,0
12251,FDQ47,7.155,0.168046416,1,OUT013,33,2,0,,test,0,1,0,0
12252,FDN12,15.6,0.081088593,2,OUT035,16,0,1,,test,0,1,0,0
12253,FDW10,21.2,0.070617466,3,OUT013,33,2,0,,test,0,1,0,0
12254,FDD02,16.6,0.050281492,2,OUT035,16,0,1,,test,0,1,0,0
12255,FDX35,5.035,0.133753866,4,OUT010,22,0,0,,test,1,0,0,0
12256,FDT35,19.85,0.081455379,3,OUT046,23,0,2,,test,0,1,0,0
12257,DRN47,12.1,0.029461464,3,OUT019,35,0,2,,test,1,0,0,0
12258,FDB11,16.0,0.101847127,4,OUT010,22,0,0,,test,1,0,0,0
12259,FDN20,19.35,0.026234991,3,OUT045,18,0,1,,test,0,1,0,0
12260,FDB59,18.25,0.01527601,4,OUT035,16,0,1,,test,0,1,0,0
12261,FDJ58,15.6,0.105509616,3,OUT045,18,0,1,,test,0,1,0,0
12262,FDU60,20.0,0.059901045,3,OUT046,23,0,2,,test,0,1,0,0
12263,FDS03,7.825,0.079752411,1,OUT049,21,1,2,,test,0,1,0,0
12264,FDU40,20.85,0.065489529,4,OUT019,35,0,2,,test,1,0,0,0
12265,DRH15,8.775,0.110082155,1,OUT049,21,1,2,,test,0,1,0,0
12266,FDD04,16.0,0.089535602,3,OUT027,35,1,0,,test,0,0,0,1
12267,FDQ01,19.7,0.160701642,4,OUT046,23,0,2,,test,0,1,0,0
12268,FDF28,15.7,0.037857561,2,OUT035,16,0,1,,test,0,1,0,0
12269,FDD22,10.0,0.166793159,2,OUT010,22,0,0,,test,1,0,0,0
12270,FDY19,19.75,0.041364935,2,OUT046,23,0,2,,test,0,1,0,0
12271,FDN33,6.305,0.123092484,1,OUT035,16,0,1,,test,0,1,0,0
12272,FDV36,18.7,0.026297031,2,OUT035,16,0,1,,test,0,1,0,0
12273,FDW01,14.5,0.107224173,3,OUT010,22,0,0,,test,1,0,0,0
12274,FDJ28,12.3,0.021894973,4,OUT049,21,1,2,,test,0,1,0,0
12275,FDB17,13.15,0.036665173,3,OUT035,16,0,1,,test,0,1,0,0
12276,FDM40,10.195,0.160185608,2,OUT049,21,1,2,,test,0,1,0,0
12277,FDV46,18.2,0.0,2,OUT045,18,0,1,,test,0,1,0,0
12278,FDQ44,20.5,0.036196486,2,OUT049,21,1,2,,test,0,1,0,0
12279,NCD42,16.5,0.012637846,1,OUT046,23,0,2,,test,0,1,0,0
12280,DRH37,17.6,0.041616357,3,OUT046,23,0,2,,test,0,1,0,0
12281,FDR10,17.6,0.010080792,3,OUT018,11,1,0,,test,0,0,1,0
12282,NCD06,13.0,0.098844291,1,OUT027,35,1,0,,test,0,0,0,1
12283,FDI53,8.895,0.137644954,3,OUT046,23,0,2,,test,0,1,0,0
12284,FDG16,15.25,0.089799825,4,OUT035,16,0,1,,test,0,1,0,0
12285,DRB25,12.3,0.069459722,2,OUT046,23,0,2,,test,0,1,0,0
12286,FDY09,15.6,0.025200149,3,OUT046,23,0,2,,test,0,1,0,0
12287,FDX48,17.75,0.037964731,3,OUT045,18,0,1,,test,0,1,0,0
12288,FDC03,8.575,0.120256303,4,OUT010,22,0,0,,test,1,0,0,0
12289,FDT47,5.26,0.024504201,2,OUT035,16,0,1,,test,0,1,0,0
12290,FDW44,9.5,0.034980994,3,OUT027,35,1,0,,test,0,0,0,1
12291,FDT24,12.35,0.186910605,1,OUT017,13,0,1,,test,0,1,0,0
12292,FDT12,6.215,0.0,4,OUT019,35,0,2,,test,1,0,0,0
12293,NCS38,8.6,0.090174377,2,OUT035,16,0,1,,test,0,1,0,0
12294,FDO39,6.985,0.137340909,3,OUT035,16,0,1,,test,0,1,0,0
12295,FDA13,15.85,0.078554948,1,OUT046,23,0,2,,test,0,1,0,0
12296,FDO48,15.0,0.026835691,4,OUT035,16,0,1,,test,0,1,0,0
12297,DRJ01,6.135,0.115683076,3,OUT017,13,0,1,,test,0,1,0,0
12298,FDD53,16.2,0.04440264,1,OUT018,11,1,0,,test,0,0,1,0
12299,NCT05,10.895,0.020984423,4,OUT049,21,1,2,,test,0,1,0,0
12300,FDQ51,16.0,0.0,1,OUT045,18,0,1,,test,0,1,0,0
12301,FDU60,20.0,0.059851197,3,OUT013,33,2,0,,test,0,1,0,0
12302,FDC59,16.7,0.054628903,1,OUT046,23,0,2,,test,0,1,0,0
12303,FDP36,10.395,0.091155163,1,OUT035,16,0,1,,test,0,1,0,0
12304,NCM19,12.65,0.047504439,2,OUT017,13,0,1,,test,0,1,0,0
12305,FDL16,12.85,0.168421008,1,OUT035,16,0,1,,test,0,1,0,0
12306,FDE50,19.7,0.016271661,4,OUT018,11,1,0,,test,0,0,1,0
12307,NCR18,15.85,0.020470576,1,OUT013,33,2,0,,test,0,1,0,0
12308,NCD30,19.7,0.026844186,2,OUT035,16,0,1,,test,0,1,0,0
12309,FDH31,12.0,0.02039417,2,OUT013,33,2,0,,test,0,1,0,0
12310,FDD56,15.2,0.181702355,3,OUT019,35,0,2,,test,1,0,0,0
12311,FDC47,15.0,0.119075479,4,OUT049,21,1,2,,test,0,1,0,0
12312,FDZ21,17.6,0.039301403,2,OUT045,18,0,1,,test,0,1,0,0
12313,FDM01,7.895,0.094714208,2,OUT049,21,1,2,,test,0,1,0,0
12314,FDF24,15.5,0.025349355,1,OUT013,33,2,0,,test,0,1,0,0
12315,FDW23,5.765,0.082476188,1,OUT017,13,0,1,,test,0,1,0,0
12316,FDY52,6.365,0.00737822,1,OUT018,11,1,0,,test,0,0,1,0
12317,DRH37,17.6,0.041414828,3,OUT027,35,1,0,,test,0,0,0,1
12318,DRO47,10.195,0.111681212,2,OUT027,35,1,0,,test,0,0,0,1
12319,FDR25,17.0,0.13973885,4,OUT049,21,1,2,,test,0,1,0,0
12320,FDQ24,15.7,0.073309965,4,OUT027,35,1,0,,test,0,0,0,1
12321,DRJ51,14.1,0.088352351,4,OUT018,11,1,0,,test,0,0,1,0
12322,NCU06,17.6,0.074392992,4,OUT035,16,0,1,,test,0,1,0,0
12323,NCV18,6.775,0.105674592,1,OUT018,11,1,0,,test,0,0,1,0
12324,NCC06,19.0,0.026855684,2,OUT027,35,1,0,,test,0,0,0,1
12325,FDZ01,8.975,0.009095747,2,OUT018,11,1,0,,test,0,0,1,0
12326,FDT14,10.695,0.128449579,2,OUT017,13,0,1,,test,0,1,0,0
12327,FDD11,12.85,0.053605948,4,OUT019,35,0,2,,test,1,0,0,0
12328,FDN09,14.15,0.035071955,4,OUT017,13,0,1,,test,0,1,0,0
12329,NCO18,13.15,0.04126117,3,OUT010,22,0,0,,test,1,0,0,0
12330,FDZ50,12.8,0.0792367,3,OUT045,18,0,1,,test,0,1,0,0
12331,FDS44,12.65,0.155914104,4,OUT013,33,2,0,,test,0,1,0,0
12332,FDI36,12.5,0.062469866,4,OUT045,18,0,1,,test,0,1,0,0
12333,FDA26,7.855,0.123727659,4,OUT010,22,0,0,,test,1,0,0,0
12334,NCY53,20.0,0.058572263,2,OUT049,21,1,2,,test,0,1,0,0
12335,FDF32,16.35,0.068186803,4,OUT049,21,1,2,,test,0,1,0,0
12336,FDF59,12.5,0.119247864,2,OUT010,22,0,0,,test,1,0,0,0
12337,FDB20,7.72,0.051980667,1,OUT046,23,0,2,,test,0,1,0,0
12338,DRH11,5.98,0.075543678,1,OUT035,16,0,1,,test,0,1,0,0
12339,FDT03,21.25,0.010014308,3,OUT049,21,1,2,,test,0,1,0,0
12340,NCH06,12.3,0.076539909,4,OUT035,16,0,1,,test,0,1,0,0
12341,FDR55,12.15,0.132288896,4,OUT049,21,1,2,,test,0,1,0,0
12342,FDI10,8.51,0.078389501,3,OUT035,16,0,1,,test,0,1,0,0
12343,FDZ12,9.17,0.103187661,2,OUT045,18,0,1,,test,0,1,0,0
12344,FDM12,16.7,0.070025696,4,OUT049,21,1,2,,test,0,1,0,0
12345,DRB25,12.3,0.069600588,2,OUT045,18,0,1,,test,0,1,0,0
12346,NCS41,12.85,0.053399539,3,OUT013,33,2,0,,test,0,1,0,0
12347,NCT53,5.4,0.048191066,3,OUT049,21,1,2,,test,0,1,0,0
12348,NCD55,14.0,0.024310931,1,OUT013,33,2,0,,test,0,1,0,0
12349,FDY08,9.395,0.171341198,2,OUT049,21,1,2,,test,0,1,0,0
12350,NCP55,14.65,0.011207422,1,OUT049,21,1,2,,test,0,1,0,0
12351,FDA33,6.48,0.033871687,3,OUT013,33,2,0,,test,0,1,0,0
12352,FDQ33,13.35,0.091131261,3,OUT013,33,2,0,,test,0,1,0,0
12353,FDE45,12.1,0.040161883,3,OUT027,35,1,0,,test,0,0,0,1
12354,FDT26,18.85,0.067896957,2,OUT013,33,2,0,,test,0,1,0,0
12355,NCV53,8.27,0.018842851,4,OUT049,21,1,2,,test,0,1,0,0
12356,FDK60,16.5,0.093409739,2,OUT027,35,1,0,,test,0,0,0,1
12357,NCJ29,10.6,0.035192926,1,OUT046,23,0,2,,test,0,1,0,0
12358,FDI15,13.8,0.141639229,4,OUT045,18,0,1,,test,0,1,0,0
12359,FDX21,7.05,0.084895314,2,OUT013,33,2,0,,test,0,1,0,0
12360,FDV49,10.0,0.045220091,4,OUT019,35,0,2,,test,1,0,0,0
12361,DRO59,11.8,0.054154252,1,OUT046,23,0,2,,test,0,1,0,0
12362,FDZ14,7.71,0.047685207,2,OUT045,18,0,1,,test,0,1,0,0
12363,FDP32,6.65,0.087244942,2,OUT027,35,1,0,,test,0,0,0,1
12364,FDC33,8.96,0.069328283,4,OUT017,13,0,1,,test,0,1,0,0
12365,FDT14,10.695,0.213788983,2,OUT010,22,0,0,,test,1,0,0,0
12366,NCN54,20.35,0.021223197,1,OUT027,35,1,0,,test,0,0,0,1
12367,FDR57,5.675,0.023383182,3,OUT027,35,1,0,,test,0,0,0,1
12368,DRK12,9.5,0.041886317,1,OUT046,23,0,2,,test,0,1,0,0
12369,FDX52,11.5,0.042067869,4,OUT049,21,1,2,,test,0,1,0,0
12370,FDX08,12.85,0.037834548,3,OUT010,22,0,0,,test,1,0,0,0
12371,FDP10,19.0,0.214396632,2,OUT010,22,0,0,,test,1,0,0,0
12372,NCP50,17.35,0.020601542,1,OUT045,18,0,1,,test,0,1,0,0
12373,NCL06,14.65,0.072006662,4,OUT013,33,2,0,,test,0,1,0,0
12374,FDP25,15.2,0.02118987,4,OUT013,33,2,0,,test,0,1,0,0
12375,FDE53,10.895,0.02685779,2,OUT013,33,2,0,,test,0,1,0,0
12376,FDL27,6.17,0.010691082,1,OUT017,13,0,1,,test,0,1,0,0
12377,FDC35,7.435,0.123028674,4,OUT049,21,1,2,,test,0,1,0,0
12378,DRJ47,18.25,0.074065937,3,OUT010,22,0,0,,test,1,0,0,0
12379,FDD16,20.5,0.036501185,1,OUT018,11,1,0,,test,0,0,1,0
12380,NCN42,20.25,0.014244729,3,OUT049,21,1,2,,test,0,1,0,0
12381,FDC38,15.7,0.121900785,2,OUT027,35,1,0,,test,0,0,0,1
12382,NCO07,9.06,0.009796094,4,OUT045,18,0,1,,test,0,1,0,0
12383,FDQ20,8.325,0.029831146,1,OUT049,21,1,2,,test,0,1,0,0
12384,FDI32,17.7,0.174373447,2,OUT046,23,0,2,,test,0,1,0,0
12385,FDN20,19.35,0.043823122,3,OUT010,22,0,0,,test,1,0,0,0
12386,DRJ51,14.1,0.087567787,4,OUT027,35,1,0,,test,0,0,0,1
12387,FDU08,10.3,0.027370814,2,OUT045,18,0,1,,test,0,1,0,0
12388,DRN37,9.6,0.168604314,3,OUT019,35,0,2,,test,1,0,0,0
12389,FDD05,19.35,0.027804204,2,OUT010,22,0,0,,test,1,0,0,0
12390,FDW15,15.35,0.055113596,3,OUT046,23,0,2,,test,0,1,0,0
12391,FDI52,18.7,0.104678138,2,OUT046,23,0,2,,test,0,1,0,0
12392,DRM11,6.57,0.0,4,OUT049,21,1,2,,test,0,1,0,0
12393,NCO06,19.25,0.108249522,1,OUT045,18,0,1,,test,0,1,0,0
12394,FDU38,10.8,0.082678239,4,OUT049,21,1,2,,test,0,1,0,0
12395,FDU59,5.78,0.096778863,3,OUT018,11,1,0,,test,0,0,1,0
12396,FDJ10,5.095,0.129503664,2,OUT046,23,0,2,,test,0,1,0,0
12397,FDM13,6.425,0.063273547,2,OUT049,21,1,2,,test,0,1,0,0
12398,NCJ30,5.82,0.141191067,3,OUT019,35,0,2,,test,1,0,0,0
12399,FDM45,8.655,0.088553998,2,OUT018,11,1,0,,test,0,0,1,0
12400,FDP36,10.395,0.091357303,1,OUT045,18,0,1,,test,0,1,0,0
12401,NCD30,19.7,0.044940161,2,OUT010,22,0,0,,test,1,0,0,0
12402,FDN48,13.35,0.065318118,1,OUT017,13,0,1,,test,0,1,0,0
12403,FDY32,7.605,0.129441977,3,OUT049,21,1,2,,test,0,1,0,0
12404,FDU47,12.8,0.113854468,2,OUT046,23,0,2,,test,0,1,0,0
12405,FDF17,5.19,0.074623672,4,OUT019,35,0,2,,test,1,0,0,0
12406,FDP34,12.85,0.138004065,3,OUT017,13,0,1,,test,0,1,0,0
12407,FDA47,10.5,0.116855192,3,OUT049,21,1,2,,test,0,1,0,0
12408,DRD27,18.75,0.023724475,2,OUT027,35,1,0,,test,0,0,0,1
12409,FDW38,5.325,0.138961241,1,OUT045,18,0,1,,test,0,1,0,0
12410,FDZ15,13.1,0.036541979,2,OUT019,35,0,2,,test,1,0,0,0
12411,FDZ03,13.65,0.078405146,4,OUT027,35,1,0,,test,0,0,0,1
12412,NCN19,13.1,0.012118359,4,OUT049,21,1,2,,test,0,1,0,0
